id,incipit,cantus_id,mode,finalis,differentia,siglum,position,folio,sequence,marginalia,cao_concordances,feast_id,genre_id,office_id,source_id,melody_id,drupal_path,full_text,full_text_manuscript,volpiano,notes,image_link
18859,Deus in nomine tuo salvum me,g00783,,,,NL-Uu : Hs. 0415,,061r,,,,feast_0606,genre_in,,http://musmed.eu/source/15626,,,Deus in nomine tuo salvum me fac et in virtute tua judica me deus exaudi orationem meam,,fgf--ef---f---g--g--g---hghig--fgf---efgh--g---egf---fe---fgf---ef---g--g--g---hghig--fge---ghkjk--h--hf-ghgh---hg---ghjk--hj---gh--efgh--hgf-fded---dc--f--ghg--hfg--ghighg---egf--fe,,http://objects.library.uu.nl/reader/index.php?obj=1874-339013&lan=en#page//70/76/39/70763944184659066875516297573498941538.jpg/mode/1up
18860,Deus in nomine tuo salvum me,g00783,,,,F-SEm : Ms 018,,83,,,,feast_0606,genre_in,,http://musmed.eu/source/20281,,,Deus in nomine tuo salvum me fac et in virtute tua judica me deus exaudi orationem meam,,fgf--ef---g---g--g--g---hg-hjg--fgf---ef-gh--g---egff---fe---fgf---ef---g--g--g---hg-hih--fgf---fhkik--h--hgf-ghgh---hg---ghkk--hk---gh--ef-ghg--hgf-feded---dc--f--ghg--hifg--ghihghg---egff--fe,,https://bvmm.irht.cnrs.fr/mirador/index.php?manifest=https://bvmm.irht.cnrs.fr/iiif/24791/manifest
18862,Deus in nomine tuo salvum me,g00783,,,,F-CA : Ms 0061 (62),,062r,,,,feast_0606,genre_in,,http://musmed.eu/source/9071,,,Deus in nomine tuo salvum me fac et in virtute tua judica me deus exaudi orationem meam,,fgf--ff---fg---g--g--g---hg-hjg--ffe---fgh--g---egf---ef---fgf---ef---fg--g--g---hg-hjg--fge---gh-kjk--h--hf-ghgh---hg---ghk--hk---gh--efghg--hgf-feded---dc--f--gh--hihg-gf-gh--ghkghg---egff--fe,,https://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&panier=false&reproductionId=19290&VUE_ID=1708900&carouselThere=false&nbVignettes=4x3&page=6&angle=0&zoom=moyen&tailleReelle=
18864,Deus in nomine tuo salvum me,g00783,oc = 4,,,D-LEu : Ms Thomas 391,,046v,,,,feast_0606,genre_in,,http://musmed.eu/source/138221,,,Deus in nomine tuo salvum me fac et in virtute tua judica me deus exaudi orationem meam,,fgf--e---f---g--g--g---hg-hkg--fgf---ffe-hg--g---fhg---ff---fgf---e---f--g--g---hg-hkg--fge---ghkjk--h--hf-ghgh---hg---hhg-kk--hk---gh--ffe-hg--hgff-dfd---dc--f--ghg--hhfg--ghkghg---egff--fe,,http://universalviewer.io/uv.html?manifest=https%3A//iiif.ub.uni-leipzig.de/0000032952/manifest.json#?c=0&m=0&s=0&cv=119&xywh=-1210%2C1403%2C6162%2C2808
18865,Deus in nomine tuo salvum me,g00783,,,,CH-Cobodmer : C 0074,,058v,,,,feast_0606,genre_in,,http://musmed.eu/source/9492,,,Deus in nomine tuo salvum me fac et in virtute tua judica me deus exaudi orationem meam,,gfe--f---gh---hj--h--g---hghgfef--fedf---fg--g---hgfefd---fed---dc---f---gh--h--h---hg--hjhgf---hk-kj--hjh--gf---hjhj-hjhg---h--g---h--fgh--g---g--g--hg--fgh--gfg---fhgfgfe--fe,,https://www.e-codices.unifr.ch/de/fmb/cb-0074/58v/0/Sequence-825
18866,Deus in nomine tuo salvum me,g00783,,,,V-CVbav : Ross.0076,,060r,,,,feast_0606,genre_in,,http://musmed.eu/source/98746,,,Deus in nomine tuo salvum me fac et in virtute tua judica me deus exaudi orationem meam,,fgf--fef---d---g--g--g---hg-hkg--fgf---fgh--g---fhg---ff---fgf---e---f--g--g---hg-hkg--fgf---gh-kjk--h--hf-ghgh---hg---ghk--hk---gh--fgh--hgff-dfd---dc--f--ghg--hfg--ghkg-hg---egf--fe,,https://digi.vatlib.it/view/MSS_Ross.76/131
18875,Deus in nomine tuo salvum me,g00783,4,,,F-PR : Ms 0012,,094r,,,,feast_0606,genre_in,,http://musmed.eu/source/14008,,,Deus in nomine tuo salvum me fac et in virtute tua judica me deus exaudi orationem meam,,fgf--ef---dg---g--g--g---hg-hig--fgf---efgh--g---egff---ef---fgf---ef---dg--g--g---hg-hig--fgf---fh-kik--h--hf-ghgh---hg---ghkk--ik---gh--ef-ghg--hgff-dfd---cdc--f--hg-hifg--hifg--ghkghg---egff--fe,,https://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&panier=false&reproductionId=4246&VUE_ID=936889&carouselThere=false&nbVignettes=4x3&page=1&angle=0&zoom=moyen&tailleReelle=
14881,Exaudi Deus orationem meam et,g00785,5,,,PL-Wn rps 12722 V,,084v,,,,feast_0639,,,http://cantus.ispan.pl/source/4559,,,Exaudi Deus orationem meam et ne despexeris deprecationem meam intende in me et exaudi me,,h--hhg--g---h--g---g--f--hk-kkjg--k---klmlkl--lk---kk---k---l--m--l--k---k--k--k--k--kjh--hhg---ghgfg--gf---h--hhg--hhk---hhg---ghgf---fgh---hg--hikihg-gihg--fghgfg---gf,,http://cantus.ispan.pl/node/29192
14885,Exaudi deus orationem meam et,g00785,5,,,PL-WRu I F 414,,029v,,,,feast_0639,,,http://cantus.ispan.pl/source/36027,,,Exaudi deus orationem meam et ne despexeris deprecationem meam intende in me et exaudi me,,h--h--g---h--g---h--f--hk--khg--kk---klmkl--lk---kjh---k---l--m--l--k---k--k--k--k--kjh--h---ghgfg--gf---f--gh--hk---hg---ghgf---fgh---hg--hikihg-hihg--fghgfg---gf,,http://cantus.ispan.pl/node/36207
14889,Exaudi deus orationem meam et,g00785,5,,,PL-WRu I F 416,,050r,,,,feast_0639,,,http://cantus.ispan.pl/source/41816,,,Exaudi deus orationem meam et ne despexeris deprecationem meam intende in me et exaudi me,,h--h--g---h--g---h--f--hk--kjh--kk---klmlkl--lk---kjh---k---l--m--l--k---k--k--k--k--kjh--h---ghgfg--gf---f--gh--hk---hhg---ghgf---fgh---hg--hikihg-hihg--fghgfg---gf,,http://cantus.ispan.pl/node/42352
14904,Exaudi Deus orationem meam et ne,g00785,,,,I-BGc : MA 239 (Gamma III.18),,054v,,,,feast_0639,genre_in,,http://musmed.eu/source/8805,,,Exaudi Deus orationem meam et ne dispexeris deprecationem meam intende in me et exaudi me,,h--h--g---h--g---g--f--hk--kjg--kk---klmlkl--lk---kj---k---l--m--l--k---k--k--k--k--kjh--h---ghgfg--gf---h--h--ghjk---h---ghgf---fgh---hg--hjkjh-ghjhg--fghgfg---gf,,https://www.bdl.servizirl.it/bdl/bookreader/index.html?path=fe&cdOggetto=3903#page/116/mode/1up
14907,Exaudi Deus orationem meam et ne,g00785,,,,V-CVbav : Vat.lat.05319,,061v,,,,feast_0639,genre_in,,http://musmed.eu/source/14915,,,Exaudi Deus orationem meam et ne dispexeris deprecationem meam intende in me et exaudi me,,d--fe--f---fed--e---ed--c--df--fd--ff---fghghf--ghgf---ffe---f---fg--h--g--fgff---fgff--fe--c--df--fd--ff---fghghf--ghgfe---d--fffed--de---e---e---fe---e--dcd--cedcdcb---cb,,https://digi.vatlib.it/view/MSS_Vat.lat.5319/130
14909,Exaudi Deus orationem meam et ne,g00785,,,,D-B : Ms mus 40078,,082v,,,,feast_0639,genre_in,,http://musmed.eu/source/8817,,,Exaudi Deus orationem meam et ne despexeris deprecationem meam intende in me et exaudi me,,h--hg--g---h--g---h--f--hk--kkg--kk---klmlkl--lk---kh---k---l--m--l--k---k--k--k--k--kjh--hg---ghgfg--gf---h--hg--hhk---hg---ghgf---fgh---hg--hikihg-ggihg--fghgfg---gf,,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN782404677&PHYSID=PHYS_0168&DMDID=DMDLOG_0001
14910,Exaudi Deus orationem meam et ne,g00785,5,,,F-Pn : NAL 01414,,032v,,,,feast_0639,genre_in,,http://musmed.eu/source/28426,,,Exaudi Deus orationem meam et ne despexeris deprecationem meam intende in me et exaudi me,,h--h--g---h--g---h--f--hk--kjh--kk---kl-mlkl--lk---kh---k---l--m--l--k---k--k--k--k--kjh--h---ghgfg--gf---f--gh--hk---hg---ghgf---fgh---hg--hi-kihg-hihg--fghgfg---gf,,https://gallica.bnf.fr/ark:/12148/btv1b525113345/f70.image
14915,Exaudi deus orationem meam et ne,g00785,5,,,F-Pn : NAL 01414,,127r,,,,,genre_in,,http://musmed.eu/source/28426,,,Exaudi deus orationem meam et ne despexeris deprecationem meam intende in me et exaudi me,,h--h--g---h--g---h--f--hk--kjh--kk---klmlkl--lk---kh---k---l--m--l--k---k--k--k--k--kjh--h---ghgfg--gf---f--gh--hk---hg---ghgf---fgh---hg--hikihg-hihg--fghgfg---gf,,https://gallica.bnf.fr/ark:/12148/btv1b525113345/f259.image
14916,Exaudi deus orationem meam et ne,g00785,,,,F-G : Ms 0084 (Ms. 395 Rés.),,116v,,,,feast_0639,genre_in,,http://musmed.eu/source/10075,,,Exaudi deus orationem meam et ne despexeris deprecationem meam intende in me et exaudi me,,h--h--g---h--g---g--f--hk--kjg--kk---klmlkl--lk---kh---k---l--m--lk--k---k--k--k--k--kjh--h---ghgfg--gf---f--h--hk---h---ghgf---fgh---hg--hjkjhghjhg--fghgfg---gf,,https://gallica.bnf.fr/ark:/12148/btv1b10670666x/f238.item.zoom#
14920,Exaudi deus orationem meam et ne,g00785,,,,I-BGc : MA 150 (Psi III.8),,038r,,,,feast_0639,genre_in,,http://musmed.eu/source/41838,,,Exaudi deus orationem meam et ne dispexeris deprecationem meam intende in me et exaudi me,,h--h--g---h--g---g--f--hk--kjg--kk---klmlkl--lk---kh---k---lml--m--l--k---k--k--k--l--kjh--h---hghgfg--gf---h--hhg--hk---h---ghgf---fgh---hkhghjhg--ggf--fghgfg---gf,,https://www.bdl.servizirl.it/bdl/bookreader/index.html?path=fe&cdOggetto=3862#page/81/mode/1up
14921,Exaudi deus orationem meam et ne,g00785,,,,D-KNd : Ms 1001b,,083v,,,,feast_0639,genre_in,,http://musmed.eu/source/11493,,,Exaudi deus orationem meam et ne despexeris deprecationem meam intende in me et exaudi me,,h--h--g---h--g---g--f--hk--kjh--k---klmlkl--lk---k---k---l--m--l--k---k--k--k--k--kjh--h---ghgfg--gf---h--h--hjk---h---ghgf---fgh---hg--hikihg-hihg--fghgfg---gf,,https://digital.dombibliothek-koeln.de/hs/content/zoom/311595
14925,Exaudi deus orationem meam et ne,g00785,,,,V-CVbav : Archivio di San Pietro F.22,,035r,,,,feast_0639,genre_in,,http://musmed.eu/source/14749,,,Exaudi deus orationem meam et ne despexeris deprecationem meam intende in me et exaudi me,,g--k--kj---kjh--j---jh--g--hk--kkjh--k---klmlmk--lmlk---k---k---lm--m--l--klk---klk--kj--g--hk--kkjh--k---kmlmk--lmlk---h--kj--hj---jh---j---k---j--hgh--gjhghgf---gf,,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.F.22/69
14930,Exaudi deus orationem meam et ne,g00785,,,,F-Pn : Ms Lat 00903,,052r,,,,feast_0639,genre_in,,http://musmed.eu/source/13022,,,Exaudi deus orationem meam et ne despexeris deprecationem meam intende in me et exaudi me,,h--h--g---h--g---g--f--hk--kjh--kk---klmlkl--lk---kh---k---l--m--lk--k---k--k--k--k--kjh--h---ghgfg--gf---f--gh--hk---h---ghgf---fgh---hg--hjkjhg-gjhg--fghgfg---gf,,https://gallica.bnf.fr/ark:/12148/btv1b10506538t/f121.image
14931,Exaudi deus orationem meam et ne,g00785,,,,F-Pn : NAL 01235,,059v,,,,feast_0639,genre_in,,http://musmed.eu/source/13534,,,Exaudi deus orationem meam et ne dispexeris deprecationem meam intende in me et exaudi me,,h--h--g---h--g---g--f--hk--kjh--hkk---klmlkl--lk---kh---k---l--m--l--k---k--k--k--k--kjh--hg---ghgfg--gf---h--h--hk---hg---ghgf---fgh---hg--hikihg-hihg--fghgfg---gf,,https://gallica.bnf.fr/ark:/12148/btv1b8432301z/f130.image
14938,Exaudi deus orationem meam et ne,g00785,,,,F-Pn : Ms Lat 00833,,054r,,,,feast_0639,genre_in,,http://musmed.eu/source/13007,,,Exaudi deus orationem meam et ne despexeris deprecationem meam intende in me et exaudi me,,h--h--g---h--g---g--f--hk--kkjh--kk---klmlkl--lk---kh---k---l--m--l--k---k--k--k--k--kjh--h---ghgfg--gf---f--gh--hk---h---ghgf---fgh---hg--hjkjhg-hjhg--fghgfg---gf,,https://gallica.bnf.fr/ark:/12148/btv1b84323061/f115.item.zoom
14939,Exaudi deus orationem meam et ne,g00785,,,,F-NS : Ms 0004,,043v,,,,feast_0639,genre_in,,http://musmed.eu/source/12600,,,Exaudi deus orationem meam et ne despexeris deprecationem meam intende in me et exaudi me,,h--h--g---h--g---g--f--hk--kjg--kk---klmlkl--lk---kj---k---l--m--lk--k---k--k--k--k--kjh--h---ghgfg--gf---h--h--hk---h---hghgf---fgh---hg--hjkjhgjhg--fghgfg---gf,,https://gallica.bnf.fr/ark:/12148/btv1b100158551/f90.image
14941,Exaudi deus orationem meam et ne,g00785,,,,F-Pn : Ms Lat 17307,,072v,,,,feast_0639,genre_in,,http://musmed.eu/source/13489,,,Exaudi deus orationem meam et ne despexeris deprecationem meam intende in me et exaudi me,,h--h--g---h--g---g--f--hk--kjh--kk---klmlkl--lk---k---k---l--m--l--k---k--k--k--k--kjh--h---ghgfg--gf---h--hg--hk---hg---ghgf---fgh---hg--hikihg-hihg--fghgfg---gf,,https://gallica.bnf.fr/ark:/12148/btv1b84262643/f151.item.zoom
14943,Exaudi deus orationem meam et ne,g00785,,,,"D-HEu : Cod. Sal. X,007",,039v,,,,feast_0639,genre_in,,http://musmed.eu/source/17266,,,Exaudi deus orationem meam et ne despexeris deprecationem meam intende in me et exaudi me,,h--jg--g---h--g---h--f--hk--kjh--kk---klmlkl--lk---kh---k---l--m--l--k---k--k--k--k--kjh--h---ghgfg--gf---f--gh--hk---hg---ghgf---fgh---hg--hikihg-hihg--fghgfg---gf,,https://digi.ub.uni-heidelberg.de/diglit/salX7/00080/image
14944,Exaudi deus orationem meam et ne,g00785,,,,A-Gu : Ms 0807,,069r,,,,feast_0639,genre_in,,http://musmed.eu/source/10059,,,Exaudi deus orationem meam et ne despexeris deprecationem meam intende in me et exaudi me,,h--h--g---h--g---g--f--hk--kjg--kk---kl-mlkl--lk---kh---k---l--m--l--k---k--k--k--k--kjh--hg---ghgfg--gf---h--hg--hjk---hg---ghgf---fgh---hg--hikihg-ghihg--fghgfg---gf,,https://unipub.uni-graz.at/obvugrscript/content/zoom/5564722
14957,Exaudi deus orationem meam et ne,g00785,,,,F-Pn : Ms Lat 00904,,068r,,,,feast_0639,genre_in,,http://musmed.eu/source/13023,,,Exaudi deus orationem meam et ne despexeris deprecationem meam intende in me et exaudi me,,h--h--g---h--g---g--f--hk--kkjh--kk---klmlkl--lk---kh---k---l--m--l--k---k--k--k--k--kjh--hg---ghgfg--gf---f--gh--hjk---hg---ghgf---fgh---hg--hjkjhghjhg--fghgfg---gf,,https://gallica.bnf.fr/ark:/12148/btv1b84324657/f147.image
14961,Exaudi deus orationem meam et ne,g00785,,,,F-Pa : Ms 0197,,041v,,,,feast_0639,genre_in,,http://musmed.eu/source/98760,,,Exaudi deus orationem meam et ne despexeris deprecationem meam intende in me et exaudi me,,h--h--g---h--g---g--f--hk--kjh--kk---klmlkl--lk---k---k---l--m--l--k---k--k--k--k--kjh--h---ghgfg--gf---f--gh--hk---h---ghgf---fgh---hg--hikihg-hihg--fghgfg---gf,,https://gallica.bnf.fr/ark:/12148/btv1b52510789n/f92.item.zoom
14964,Exaudi deus orationem meam et ne,g00785,,,,CH-ROM : Ms. liturg. FiD 5,,031v,,,,feast_0639,genre_in,,http://musmed.eu/source/97795,,,Exaudi deus orationem meam et ne despexeris deprecationem meam intende in me et exaudi me,,h--h--g---h--g---h--f--hk--kjh--kk---klmlkl--lk---kh---k---l--m--l--k---k--k--k--k--kjh--h---ghgfg--gf---f--gh--hk---h---ghgf---fgh---hg--hikihg-hihg--fghgfg---gf,,https://www.e-codices.unifr.ch/en/fdr/0005/31v/0/Sequence-2575
14965,Exaudi deus orationem meam et ne,g00785,,,,CH-ROM : Ms. liturg. FiD 5,,104r,,,,,genre_in,,http://musmed.eu/source/97795,,,Exaudi deus orationem meam et ne despexeris deprecationem meam intende in me et exaudi me,,h--h--g---h--g---h--f--hk--kjh--kk---klmlkl--lk---kh---k---l--m--l--k---k--k--k--k--kjh--h---ghgfg--gf---f--gh--hk---hg---ghgf---fgh---hg--hikihg-hihg--fghgfg---gf,,https://www.e-codices.unifr.ch/en/fdr/0005/104r/0/Sequence-2575
14967,Exaudi deus orationem meam et ne,g00785,,,,NL-Uu : Hs. 0415,,062r,,,,feast_0639,genre_in,,http://musmed.eu/source/15626,,,Exaudi deus orationem meam et ne despexeris deprecationem meam intende in me et exaudi me,,h--h--g---h--g---g--f--hk--kjg--k---klmlkl--lk---k---k---l--m--l--k---k--k--k--k--kjh--h---ghgfg--gf---h--h--hjk---h---ghgf---fgh---hg--hikihg-hihg--fghgfg---gf,,http://objects.library.uu.nl/reader/index.php?obj=1874-339013&lan=en#page//29/83/07/29830754031802257492478208324862828092.jpg/mode/1up
14969,Exaudi deus orationem meam et ne,g00785,,,,F-SEm : Ms 018,,85,,,,feast_0639,genre_in,,http://musmed.eu/source/20281,,,Exaudi deus orationem meam et ne despexeris deprecationem meam intende in me et exaudi me,,h--h--g---h--g---g--f--hkk--kjhg--kk---klmlkl--lk---kh---k---l--m--l--k---k--k--k--k--kjh--h---ghgfg--gf---f--gh--hk---hf---ghgf---fgh---hg--hikihghihg--fghgfg---gf,,https://bvmm.irht.cnrs.fr/mirador/index.php?manifest=https://bvmm.irht.cnrs.fr/iiif/24791/manifest
14971,Exaudi deus orationem meam et ne,g00785,,,,F-CA : Ms 0061 (62),,062v,,,,feast_0639,genre_in,,http://musmed.eu/source/9071,,,Exaudi deus orationem meam et ne despexeris deprecationem meam intende in me et exaudi me,,h--h--g---h--g---g--f--hk--kjh--kk---klmlkl--lk---k---k---l--m--l--k---k--k--k--k--kjh--h---ghgfg--gf---h--h--hk---h---ghgf---fgh---hg--hjkjhghihg--fghgfg---gf,,https://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&panier=false&reproductionId=19290&VUE_ID=1708901&carouselThere=false&nbVignettes=4x3&page=6&angle=0&zoom=moyen&tailleReelle=
14973,Exaudi deus orationem meam et ne,g00785,v = 5,,,D-LEu : Ms Thomas 391,,047r,,,,feast_0639,genre_in,,http://musmed.eu/source/138221,,,Exaudi deus orationem meam et ne despexeris deprecationem meam intende in me et exaudi me,,h--h--g---h--g---g--f--hk--kj-g--kk---klmlkl--lk---kh---k---l--m--l--k---k--k--k--k--kjh--h---ghgfg--gf---h--hg--hhhk---hg---ghgf---fgh---hg--hikih-ghihg--fg-ghgfg---gf,,http://universalviewer.io/uv.html?manifest=https%3A//iiif.ub.uni-leipzig.de/0000032952/manifest.json#?c=0&m=0&s=0&cv=120&xywh=-1210%2C1403%2C6162%2C2808
14974,Exaudi deus orationem meam et ne,g00785,,,,CH-Cobodmer : C 0074,,059r,,,,feast_0639,genre_in,,http://musmed.eu/source/9492,,,Exaudi deus orationem meam et ne despexeris deprecationem meam intende in me et exaudi me,,f--h--k---kjh--j---jh--g--hk--kh--k-kkj---klmlmk--lmlk---kkh---k---kl--m--l--klkk---klkk--kj--g--hk--kh--k-kkj---klmlmk--lmlkj---h--k-kjh--hj---jjh---j---k---h--hkhgjhgf--fghghgfg---gf,,https://www.e-codices.unifr.ch/de/fmb/cb-0074/59r/0/Sequence-825
14975,Exaudi deus orationem meam et ne,g00785,,,,V-CVbav : Ross.0076,,060v,,,,feast_0639,genre_in,,http://musmed.eu/source/98746,,,Exaudi deus orationem meam et ne despexeris deprecationem meam intende in me et exaudi me,,h--h--g---h--g---g--f--hk-kjg--kk---klmlkl--lk---kh---k---l--m--l--k---k--k--k--k--kjh--h---ghgfg--gf---h--hf--hk---h---ghgf---fgh---hg--hikhg-ghihg--fghgfg---gf,,https://digi.vatlib.it/view/MSS_Ross.76/132
14987,Exaudi deus orationem meam et ne,g00785,5,,,F-PR : Ms 0012,,094v,,,,feast_0639,genre_in,,http://musmed.eu/source/14008,,,Exaudi deus orationem meam et ne despexeris deprecationem meam intende in me et exaudi me,,h--hg--g---h--g---g--f--hk-kjh--kj---klmlkjk--lk---kh---k---l--m--l--k---k--k--k--k--kj--h---ghgfg--gf---f--gh--hkh-jk---h---ghgf---fgh---hg--hikihg-hihg--fghgfg---gf,,https://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&panier=false&reproductionId=4246&VUE_ID=936890&carouselThere=false&nbVignettes=4x3&page=1&angle=0&zoom=moyen&tailleReelle=
9429,Judica me Deus et discerne,g00800,3,,,PL-Wn rps 12722 V,,091v,,,,feast_0475,,,http://cantus.ispan.pl/source/4559,,,Judica me Deus et discerne causam meam de gente non sancta ab homine iniquo et doloso eripe me quia tu es Deus meus et fortitudo mea,,fgf--f--efg---g---gihg--gf---f---fd--ffg--g---gkkk--hg---ghk--iih---k---hk--gf---efg---egf--f---fgf---efgh--g--g---ghg--hkg--fge---gk---k--khk--g---kkk--g--gk-lk---ki---gh--h---hikh---h---gkhhg--gh---feefd--fd---f---ef--g--ghkg--gfhgfg---egf--fe,,http://cantus.ispan.pl/node/29207
9431,Judica me deus et discerne,g00800,3,,,PL-Wn Rps 12496 IV,,027v,,,,feast_0475,,,http://cantus.ispan.pl/source/33686,,,Judica me deus et discerne causam meam de gente non sancta ab homine iniquo et doloso eripe me quia tu es deus meus et fortitudo mea,,fgf--f--efg---g---hkhg-hk--k---kh---k--kkk--h---kk--hhg---gh-kj--jh---kk---hk--gf---efg---egff--fe---fgf---ef-gh--g--g---g--hg--hig-fge---hk---k--kikhk--g---kk--h--hk-lkik---ki---gh--h---hikh---h---gihg--gh---fefd--ed---fd---ef--g--ghig--gfhgfg---egff--fe,,http://cantus.ispan.pl/node/34057
9432,Judica me deus et discerne,g00800,3,,,PL-WRu I F 414,,032v,,,,feast_0475,,,http://cantus.ispan.pl/source/36027,,,Judica me deus et discerne causam meam de gente non sancta ab homine iniquo et doloso eripe me quia tu es deus meus et fortitudo mea,,fgf--f--efg---g---hkhg-hk--k---k---k--kkk--h---kk--hg---gh-kj--jh---kk---hk--gf---efg---egff--fe---fgf---ef-gh--g--g---g--hg-hig--fge---hk---k--kjkhk--g---kk--h--hklkjk---kj---gh--h---hjkh---h---gihg--gh---fefd--ed---fed---ef--g--ghig--gfhgfg---egff--fe,,http://cantus.ispan.pl/node/36463
9434,Judica me deus et discerne,g00800,3,,,PL-WRu I F 416,,054v,,,,feast_0475,,,http://cantus.ispan.pl/source/41816,,,Judica me deus et discerne causam meam de gente non sancta ab homine iniquo et doloso eripe me quia tu es deus meus et fortitudo mea,,fgf--f--efg---g---hkhg-hk--k---k---k--kkk--h---kk--hg---gh-kj--jh---kk---hk--gf---efg---egff--fe---fgf---ef-gh--g--g---g--hg-hig--fge---hk---k--kikhk--g---kk--h--hklkik---ki---gh--h---hikh---h---gihg--gh---fe-efd--ed---fed---ef--g--ghig--gfhgfg---egff--fe,,http://cantus.ispan.pl/node/42431
9446,Judica me Deus et discerne causam,g00800,,,,I-BGc : MA 239 (Gamma III.18),,059v,,,,feast_0475,genre_in,,http://musmed.eu/source/8805,,,Judica me Deus et discerne causam meam de gente non sancta ab homine iniquo et doloso eripe me quia tu es Deus meus et fortitudo mea,,egf--f--efg---g---gjhg--gf---f---fffd--fg--g---kk--hg---gh-kj--jh---kk---hj--gf---efg---egff--fe---egf---efgh--g--g---g--hg-hjg--fg-gf---hk---kj--kjkhk--g---kk--h--hjklk-kjk---kj---gh--h---hjkh---h---gjhg--gh---fefd--ed---fd---ef--g--gh-jg--gfhgfg---egff--fe,,https://www.bdl.servizirl.it/bdl/bookreader/index.html?path=fe&cdOggetto=3903#page/126/mode/1up
9449,Judica me Deus et discerne causam,g00800,,,,V-CVbav : Vat.lat.05319,,066r,,,,feast_0475,genre_in,,http://musmed.eu/source/14915,,,Judica me Deus et discerne causam meam de gente non sancta ab homine iniquo et doloso eripe me quia tu es Deus meus et fortitudo mea,,f--dgfe--fgh---hg---hghgef--fgfe---gfegfefed---ded--gh--hjhg---ghk-kkh--hkjhghkjh---ghj-kjh--kjh---kkj---hhg--hg-fgf-efedfed---fghg-gf-gh-hgfgfe---dfef--fgfe---ge---f--gh--h---g--hjhghg--hjhgf---k---k--jkjhjkjh--kjh---k--kjh--jkjk---jhkjh---g--h---jkjh---hgh---ghjh--hgf---efgfefed--ed-efgfef---e---ef--gh--gh--hg-gfghj-jhg-fgf---egfe--fe,,https://digi.vatlib.it/view/MSS_Vat.lat.5319/139
9451,Judica me Deus et discerne causam,g00800,,,,D-B : Ms mus 40078,,090v,,,,feast_0475,genre_in,,http://musmed.eu/source/8817,,,Judica me Deus et discerne causam meam de gente non sancta ab homine iniquo et doloso eripe me quia tu es Deus meus et fortitudo mea,,fgf--f--efg---g---gihg--gf---f---fffd--fg--g---gi-kj--hg---ghkk--kkh---kk---hg--gf---efg---egef--ff---fgf---egh--g--g---g--hg-hkg--fge---gk---k--kk-khk--g---kik--h--hhk-lk-kik---kk---gh--h---hikh---h---gkhg--gh---fefd--fd---fd---efg--g--ghkg--gfhgfg---egef--fe,,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN782404677&PHYSID=PHYS_0184&DMDID=DMDLOG_0001
